shark_hair_ornament,0,0,"상어머리장식,샤크헤어핀,머리","상어 모양 머리 장식"
hand_on_another's_waist,0,0,"타인허리에손,핸드온웨이스트,포즈","다른 사람의 허리에 손을 댐"
in_box,0,0,"상자안,인박스,포즈","상자 안에 들어감"
pink_pants,0,0,"분홍바지,핑크팬츠,의상","분홍색 바지"
notched_ear,0,0,"잘린귀끝,노치드이어,신체","끝이 잘린 동물 귀"
speaker,0,0,"스피커,확성기,소품","스피커"
lipstick_mark,0,0,"립스틱자국,립스틱마크,신체","피부에 묻은 립스틱 자국"
sleepwear,0,0,"잠옷,슬립웨어,의상","잘 때 입는 옷"
flats,0,0,"플랫슈즈,단화,의상","굽 없는 플랫 슈즈"
stuffed_cat,0,0,"고양이인형,스터프드캣,소품","고양이 봉제인형"
strap_between_breasts,0,0,"가슴사이끈,스트랩비트윈브레스트,의상","가슴 사이로 지나는 끈"
newspaper,0,0,"신문,뉴스페이퍼,소품","신문"
tracen_training_uniform,0,0,"트레센훈련복,우마무스메훈련복,의상","트레센 학원 훈련복"
pink_hoodie,0,0,"분홍후디,핑크후디,의상","분홍색 후드티"
puppet,0,0,"꼭두각시,퍼펫,소품","꼭두각시 인형"
electric_fan,0,0,"선풍기,일렉트릭팬,소품","선풍기"
asymmetrical_horns,0,0,"비대칭뿔,어시메트릭혼,신체","좌우가 다른 뿔"
evening_gown,0,0,"이브닝가운,야회복,의상","격식 있는 이브닝 가운"
red_cloak,0,0,"빨간클로크,레드클로크,의상","빨간색 망토"
slime_girl,0,0,"슬라임소녀,슬라임걸,신체","몸이 슬라임으로 된 소녀"
gas_mask,0,0,"방독면,가스마스크,의상","방독면"
ear_tag,0,0,"귀태그,이어태그,의상","귀에 단 태그"
yellow_skin,0,0,"노란피부,옐로스킨,신체","노란색 피부"
profanity,0,0,"욕설,프로패니티,형식","욕설 텍스트"
qingdai_guanmao,0,0,"청대관모,중국관모,의상","청나라 관리 모자"
dusk,0,0,"땅거미,더스크,배경","해 진 직후 땅거미"
white_sports_bra,0,0,"흰스포츠브라,화이트스포츠브라,의상","흰색 스포츠 브라"
shoulder_spikes,0,0,"어깨스파이크,숄더스파이크,의상","어깨에 솟은 스파이크"
spill,0,0,"쏟아짐,스필,형식","액체가 쏟아짐"
pink_sleeves,0,0,"분홍소매,핑크슬리브,의상","분홍색 소매"
black_undershirt,0,0,"검은속셔츠,블랙언더셔츠,의상","검은색 속셔츠"
plastic_bag,0,0,"비닐봉지,플라스틱백,소품","비닐봉지"
bodysuit_under_clothes,0,0,"옷안보디슈트,바디수트언더클로즈,의상","겉옷 안에 입은 보디슈트"
u_u,0,0,"감은눈,유유,표정","편안히 감은 눈(u_u)"
grenade,0,0,"수류탄,그레네이드,소품","수류탄"
purple_halo,0,0,"보라후광,퍼플헤일로,의상","머리 위 보라 후광"
nightcap,0,0,"수면모자,나이트캡,의상","잘 때 쓰는 모자"
matching_outfits,0,0,"커플의상,매칭아웃핏,의상","서로 맞춘 의상"
multicolored_swimsuit,0,0,"여러색수영복,멀티컬러스윔수트,의상","여러 색이 섞인 수영복"
head_grab,0,0,"머리움켜잡기,헤드그랩,포즈","머리를 움켜잡음"
rabbit_hood,0,0,"토끼후드,래빗후드,의상","토끼 귀 달린 후드"
laevatein_(touhou),0,0,"레바테인,플랑검,소품","플랑드르의 검 레바테인"
puffy_detached_sleeves,0,0,"부푼분리소매,퍼프디태치드슬리브,의상","부풀린 분리형 소매"
energy_wings,0,0,"에너지날개,에너지윙,신체","에너지로 된 날개"
soldier,0,0,"군인,솔저,의상","군인"
red-tinted_eyewear,0,0,"빨간색안경,레드틴티드안경,의상","빨간색이 들어간 안경"
medal,0,0,"메달,훈장,의상","메달/훈장"
wide_spread_legs,0,0,"다리크게벌림,와이드스프레드레그,포즈","다리를 크게 벌림"
tiger_boy,0,0,"호랑이소년,타이거보이,신체","호랑이 특징을 가진 소년"
head-mounted_display,0,0,"헤드마운트디스플레이,VR기기,의상","머리에 쓰는 디스플레이"
grey_horns,0,0,"회색뿔,그레이혼,신체","회색 뿔"
binoculars,0,0,"쌍안경,바이노큘러,소품","쌍안경"
sphere_earrings,0,0,"구슬귀걸이,스피어이어링,의상","구슬 모양 귀걸이"
magazine_cover,0,0,"잡지표지,매거진커버,형식","잡지 표지"
ramen,0,0,"라멘,라면,소품","라멘"
orange_shorts,0,0,"주황반바지,오렌지쇼츠,의상","주황색 반바지"
pill,0,0,"알약,필,소품","알약"
harem_outfit,0,0,"하렘의상,하렘아웃핏,의상","배꼽이 드러나는 하렘 의상"
shikishi,0,0,"시키시,색지일러,형식","사인용 색지 일러스트"
treble_clef,0,0,"높은음자리표,트레블클레프,형식","높은음자리표 기호"
fluffy,0,0,"복슬복슬,플러피,형식","복슬복슬한 질감"
x-shaped_pupils,0,0,"엑스동공,엑스퓨필,눈","X자 모양 동공"
cosmetics,0,0,"화장품,코스메틱,소품","화장품"
holding_sheath,0,0,"칼집듦,시스쥠,포즈","칼집을 손에 듦"
four-leaf_clover,0,0,"네잎클로버,포리프클로버,소품","행운의 네잎클로버"
pink_scrunchie,0,0,"분홍곱창밴드,핑크스크런치,의상","분홍색 곱창밴드"
hand_grab,0,0,"손잡기,핸드그랩,포즈","손을 잡음"
paw_shoes,0,0,"동물발신발,파우슈즈,의상","동물 발 모양 신발"
:i,0,0,"다문입,콜론아이,표정","일자로 다문 입(:i)"
goldfish,0,0,"금붕어,골드피쉬,소품","금붕어"
american_flag_legwear,0,0,"성조기양말,아메리칸플래그레그웨어,의상","성조기 무늬 양말"
dice,0,0,"주사위,다이스,소품","주사위"
earbuds,0,0,"무선이어폰,이어버드,의상","귀에 꽂는 무선 이어폰"
crescent_earrings,0,0,"초승달귀걸이,크레센트이어링,의상","초승달 모양 귀걸이"
capri_pants,0,0,"카프리팬츠,7부바지,의상","종아리 길이 카프리 팬츠"
deer_ears,0,0,"사슴귀,디어이어,신체","사슴 귀"
mismatched_footwear,0,0,"짝짝이신발,미스매치드풋웨어,의상","좌우가 다른 신발"
yellow-framed_eyewear,0,0,"노란테안경,옐로프레임안경,의상","노란 테 안경"
pudding,0,0,"푸딩,푸딩,소품","푸딩"
kodomo_doushi,0,0,"아이들끼리,코도모도시,인원","어린이들끼리 함께"
monkey_tail,0,0,"원숭이꼬리,몽키테일,신체","원숭이 꼬리"
center-flap_bangs,0,0,"가운데갈라진앞머리,센터플랩뱅,머리","가운데가 갈라진 앞머리"
torn_bodysuit,0,0,"찢어진보디슈트,톤바디수트,의상","찢어진 보디슈트"
chainsaw,0,0,"전기톱,체인소,소품","전기톱"
alternate_form,0,0,"다른형태,얼터네이트폼,형식","원래와 다른 형태"
o-ring_thigh_strap,0,0,"오링허벅지스트랩,오링싸이스트랩,의상","O링이 달린 허벅지 스트랩"
white_nails,0,0,"흰매니큐어,화이트네일,신체","흰색 손톱"
twitching,0,0,"움찔,경련,트위칭,표정","움찔하며 경련함"
large_hat,0,0,"큰모자,라지햇,의상","챙이 큰 모자"
cropped_shoulders,0,0,"어깨드러난컷,크롭트숄더,의상","어깨가 드러나게 재단된 옷"
holding_arrow,0,0,"화살듦,애로우쥠,포즈","화살을 손에 듦"
torn_cape,0,0,"찢어진망토,톤케이프,의상","찢어진 망토"
chinese_knot,0,0,"중국매듭,차이니즈노트,의상","중국 전통 매듭 장식"
arm_held_back,0,0,"팔뒤로붙잡힘,암헬드백,포즈","팔이 등 뒤로 붙잡힘"
covered_abs,0,0,"옷위복근,커버드앱스,의상","옷 위로 드러난 복근 윤곽"
mochi,0,0,"떡,모찌,소품","일본식 떡"
lifting_another's_clothes,0,0,"타인옷들어올림,리프팅클로즈,포즈","다른 사람의 옷을 들어 올림"
high_side_ponytail,0,0,"높은사이드포니테일,하이사이드포니,머리","높게 묶은 사이드 포니테일"
rabbit_print,0,0,"토끼무늬,래빗프린트,의상","토끼 무늬"
flask,0,0,"플라스크,실험플라스크,소품","실험용 플라스크"
unworn_helmet,0,0,"벗은헬멧,언원헬멧,의상","벗어 둔 헬멧"
broken_glass,0,0,"깨진유리,브로큰글래스,형식","깨진 유리"
submerged,0,0,"물에잠김,서브머지드,포즈","물에 잠긴 상태"
stethoscope,0,0,"청진기,스테소스코프,소품","청진기"
sticker,0,0,"스티커,스티커,소품","스티커"
blue_apron,0,0,"파란앞치마,블루에이프런,의상","파란색 앞치마"
watson_cross,0,0,"왓슨크로스,손목교차,포즈","손목을 교차한 자세"
ancient_egyptian_clothes,0,0,"고대이집트의상,에인션트이집션클로즈,의상","고대 이집트 의상"
happy_valentine,0,0,"해피발렌타인,발렌타인축하,형식","해피 발렌타인 테마"
red_umbrella,0,0,"빨간우산,레드엄브렐라,소품","빨간 우산"
pink_bag,0,0,"분홍가방,핑크백,소품","분홍색 가방"
skin_fangs,0,0,"살송곳니,스킨팽,표정","살집처럼 그린 송곳니"
mohawk,0,0,"모히칸,모호크,머리","가운데만 세운 모히칸"
holding_sign,0,0,"팻말듦,사인쥠,포즈","팻말을 손에 듦"
birthday_cake,0,0,"생일케이크,버스데이케익,소품","생일 케이크"
grey_bow,0,0,"회색리본,그레이보우,의상","회색 리본"
blue_lips,0,0,"파란입술,블루립,신체","파란색 입술"
orange-tinted_eyewear,0,0,"주황색안경,오렌지틴티드안경,의상","주황색이 들어간 안경"
bullpup,0,0,"불펍소총,불펍,소품","불펍식 소총"
thick_arms,0,0,"굵은팔,틱암,신체","굵은 팔"
paint,0,0,"물감,페인트,형식","물감"
brown_ribbon,0,0,"갈색리본,브라운리본,의상","갈색 리본"
dirty_face,0,0,"더러운얼굴,더티페이스,신체","더러워진 얼굴"
aerial_fireworks,0,0,"하늘불꽃놀이,에어리얼파이어웍스,배경","하늘에 터지는 불꽃놀이"
gold_necklace,0,0,"금목걸이,골드넥클리스,의상","금 목걸이"
undersized_clothes,0,0,"작은옷,언더사이즈드클로즈,의상","몸보다 작아 꽉 끼는 옷"
rubber_boots,0,0,"고무장화,레인부츠,의상","고무 장화"
purple_sweater,0,0,"보라스웨터,퍼플스웨터,의상","보라색 스웨터"
bloom,0,0,"빛번짐,블룸,형식","밝은 부분이 번지는 효과"
finger_in_another's_mouth,0,0,"타인입에손가락,핑거인마우스,포즈","다른 사람의 입에 손가락을 넣음"
white_suit,0,0,"흰정장,화이트수트,의상","흰색 정장"
what,0,0,"어이없음,왓,형식","어이없음을 나타내는 WHAT"
on_table,0,0,"탁자위,온테이블,포즈","탁자 위에 앉거나 누움"
pinching,0,0,"꼬집기,피칭,포즈","손가락으로 꼬집음"
tally,0,0,"정자표시,탤리,형식","개수를 세는 정(正) 표시"
red_hoodie,0,0,"빨간후디,레드후디,의상","빨간색 후드티"
in_tree,0,0,"나무위,인트리,포즈","나무 위에 있음"
after_kiss,0,0,"키스직후,애프터키스,포즈","입맞춤 직후"
loose_belt,0,0,"느슨한벨트,루즈벨트,의상","느슨하게 푼 벨트"
hair_flowing_over,0,0,"흘러내린머리,헤어플로잉,머리","어깨·몸을 덮으며 흘러내린 머리"
omelet,0,0,"오믈렛,오므라이스,소품","오믈렛"
ice_cube,0,0,"얼음조각,아이스큐브,소품","네모난 얼음 조각"
seashell,0,0,"조개껍데기,시셸,소품","조개껍데기"
duel,0,0,"결투,듀얼,형식","결투 장면"
raincoat,0,0,"비옷,레인코트,의상","비옷"
candy_cane,0,0,"지팡이사탕,캔디케인,소품","지팡이 모양 사탕"
head_on_pillow,0,0,"베개에머리,헤드온필로우,포즈","베개에 머리를 댐"
flower_(symbol),0,0,"꽃기호,플라워심볼,형식","꽃 모양 기호"
hugging_doll,0,0,"인형껴안기,허깅돌,포즈","인형을 껴안음"
smell,0,0,"냄새,스멜,형식","냄새를 나타내는 표시"
japari_symbol,0,0,"자파리심볼,케모프렌즈심볼,형식","케모노 프렌즈 자파리 마크"
disposable_coffee_cup,0,0,"일회용커피컵,테이크아웃컵,소품","일회용 커피컵"
strangling,0,0,"목조르기,스트랭글링,포즈","목을 조름"
lotion,0,0,"로션,로션,소품","로션"
heart_in_mouth,0,0,"입에하트,하트인마우스,표정","입에 하트를 문 모습"
cigar,0,0,"시가,여송연,소품","시가"
red_bag,0,0,"빨간가방,레드백,소품","빨간색 가방"
screaming,0,0,"비명,스크리밍,표정","비명을 지르는 표정"
brown_capelet,0,0,"갈색케이플릿,브라운케이플릿,의상","갈색 짧은 망토"
on_lap,0,0,"무릎위에,온랩,포즈","다른 사람 무릎 위에 있음"
petting,0,0,"쓰다듬기,페팅,포즈","머리·몸을 쓰다듬음"
white-framed_eyewear,0,0,"흰테안경,화이트프레임안경,의상","흰 테 안경"
locker_room,0,0,"탈의실,로커룸,배경","탈의실"
path,0,0,"오솔길,길,패스,배경","오솔길"
5koma,0,0,"5컷만화,파이브컷,형식","다섯 칸짜리 만화"
excalibur_(fate/stay_night),0,0,"엑스칼리버,세이버검,소품","페이트의 성검 엑스칼리버"
winged_hat,0,0,"날개모자,윙드햇,의상","날개가 달린 모자"
lace-trimmed_dress,0,0,"레이스드레스,레이스트림드레스,의상","레이스 장식 드레스"
frilled_socks,0,0,"프릴양말,러플삭스,의상","프릴이 달린 양말"
praying,0,0,"기도,프레잉,포즈","두 손 모아 기도함"
mega_pokemon,0,0,"메가포켓몬,메가진화,소품","메가진화한 포켓몬"
horn_bow,0,0,"뿔리본,혼보우,의상","뿔에 묶은 리본"
plum_blossoms,0,0,"매화,플럼블로섬,배경","매화 꽃"
fur_scarf,0,0,"털목도리,퍼스카프,의상","털로 된 목도리"
frilled_ribbon,0,0,"프릴리본,러플리본,의상","프릴이 달린 리본"
animal_ear_headwear,0,0,"동물귀머리장식,애니멀이어헤드웨어,의상","동물 귀 모양 머리 장식"
red_armor,0,0,"빨간갑옷,레드아머,의상","빨간색 갑옷"
plaid_bowtie,0,0,"체크나비넥타이,플래드보타이,의상","체크무늬 나비넥타이"
blue_sash,0,0,"파란장식띠,블루새시,의상","파란색 장식 띠"
romper,0,0,"롬퍼,상하일체복,의상","상하가 붙은 롬퍼"
holding_handheld_game_console,0,0,"휴대용게임기듦,홀딩게임기,포즈","휴대용 게임기를 손에 듦"
cone_horns,0,0,"원뿔뿔,콘혼,신체","원뿔 모양 뿔"
nijigasaki_school_uniform,0,0,"니지가사키교복,러브라이브교복,의상","니지가사키 학원 교복"
drumsticks,0,0,"드럼스틱,북채,소품","드럼 스틱"
shell_casing,0,0,"탄피,셸케이싱,소품","사용한 탄피"
covering_own_eyes,0,0,"자기눈가림,커버링아이,포즈","손으로 자기 눈을 가림"
blue_pupils,0,0,"파란동공,블루퓨필,눈","파란색 동공"
orange_kimono,0,0,"주황기모노,오렌지기모노,의상","주황색 기모노"
hooded_cape,0,0,"후드망토,후디드케이프,의상","후드가 달린 망토"
ceiling_light,0,0,"천장조명,실링라이트,소품","천장 조명"
aqua_ribbon,0,0,"청록리본,아쿠아리본,의상","청록색 리본"
black_hakama,0,0,"검은하카마,블랙하카마,의상","검은색 하카마"
squirrel_girl,0,0,"다람쥐소녀,스쿼럴걸,신체","다람쥐 특징을 가진 소녀"
thigh_pouch,0,0,"허벅지파우치,싸이파우치,의상","허벅지에 찬 파우치"
holding_clipboard,0,0,"클립보드듦,홀딩클립보드,포즈","클립보드를 손에 듦"
bandaid_on_arm,0,0,"팔반창고,암밴드,의상","팔에 붙인 반창고"
asticassia_school_uniform,0,0,"아스티카시아교복,수성의마녀교복,의상","아스티카시아 학원 교복"
paradis_military_uniform,0,0,"파라디군복,진격거인군복,의상","파라디섬 조사병단 군복"
sink,0,0,"세면대,싱크,소품","세면대"
ladder,0,0,"사다리,래더,소품","사다리"
belly_chain,0,0,"허리체인,벨리체인,의상","허리에 두른 체인"
holding_baseball_bat,0,0,"야구방망이듦,배트쥠,포즈","야구방망이를 손에 듦"
yellow_scrunchie,0,0,"노란곱창밴드,옐로스크런치,의상","노란색 곱창밴드"
holding_syringe,0,0,"주사기듦,시린지쥠,포즈","주사기를 손에 듦"
scratches,0,0,"긁힌자국,스크래치,신체","긁힌 상처 자국"
>_o,0,0,"한쪽윙크,윙크눈,표정","한쪽 눈을 감은 윙크(>_o)"
clover_hair_ornament,0,0,"클로버머리장식,클로버헤어핀,머리","클로버 모양 머리 장식"
pendant_choker,0,0,"펜던트초커,장식초커,의상","펜던트가 달린 초커"
jealous,0,0,"질투,질러스,표정","질투하는 표정"
heart-shaped_pillow,0,0,"하트베개,하트필로우,소품","하트 모양 베개"
abstract,0,0,"추상,앱스트랙트,형식","추상적인 표현"
hands_on_own_head,0,0,"양손머리,핸즈온헤드,포즈","양손을 자기 머리에 댐"
clothed_animal,0,0,"옷입은동물,클로드애니멀,형식","옷을 입은 동물"
shark,0,0,"상어,샤크,소품","상어"
patterned_clothing,0,0,"무늬옷,패턴드클로딩,의상","무늬가 있는 옷"
american_flag_dress,0,0,"성조기드레스,아메리칸플래그드레스,의상","성조기 무늬 드레스"
darkness,0,0,"어둠,다크니스,형식","짙은 어둠"
print_bowtie,0,0,"무늬나비넥타이,프린트보타이,의상","무늬가 있는 나비넥타이"
toothbrush,0,0,"칫솔,투스브러시,소품","칫솔"
carpet,0,0,"카펫,양탄자,배경","카펫"
orc,0,0,"오크,오크,신체","오크"
orange_theme,0,0,"주황톤,오렌지테마,형식","전체가 주황 톤"
nanamori_school_uniform,0,0,"나나모리교복,유루유리교복,의상","나나모리 중학교 교복"
feather_earrings,0,0,"깃털귀걸이,페더이어링,의상","깃털 모양 귀걸이"
light_trail,0,0,"빛궤적,라이트트레일,형식","빛이 남기는 궤적"
ribbed_dress,0,0,"골지드레스,리브드드레스,의상","골이 진 드레스"
computer_mouse,0,0,"마우스,컴퓨터마우스,소품","컴퓨터 마우스"
cracked_skin,0,0,"갈라진피부,크랙드스킨,신체","갈라진 피부"
jellyfish,0,0,"해파리,젤리피쉬,소품","해파리"
orange_bodysuit,0,0,"주황보디슈트,오렌지수트,의상","주황색 보디슈트"
over-rim_eyewear,0,0,"오버림안경,상단테안경,의상","위쪽만 테가 있는 안경"
club_(weapon),0,0,"곤봉,클럽,소품","곤봉"
string_of_flags,0,0,"깃발장식줄,플래그스트링,소품","줄에 달린 깃발 장식"
rubbing_eyes,0,0,"눈비비기,러빙아이,포즈","눈을 비빔"
chain_leash,0,0,"사슬목줄끈,체인리쉬,의상","사슬로 된 목줄 끈"
2020,0,0,"2020,연도표기,형식","2020 연도 표기"
very_long_sleeves,0,0,"아주긴소매,베리롱슬리브,의상","손을 덮을 만큼 긴 소매"
feather_trim,0,0,"깃털장식,페더트림,의상","가장자리의 깃털 장식"
arch,0,0,"아치,아치문,배경","아치형 구조물"
patterned_background,0,0,"무늬배경,패턴드배경,배경","무늬가 있는 배경"
giving,0,0,"건네주기,기빙,포즈","무언가를 건넴"
white_bag,0,0,"흰가방,화이트백,소품","흰색 가방"
brown_sailor_collar,0,0,"갈색세일러카라,브라운세일러칼라,의상","갈색 세일러 칼라"
wedding,0,0,"결혼식,웨딩,형식","결혼식 장면"
brown_theme,0,0,"갈색톤,브라운테마,형식","전체가 갈색 톤"
ankle_ribbon,0,0,"발목리본,앵클리본,의상","발목에 묶은 리본"
gold_bikini,0,0,"금색비키니,골드비키니,의상","금색 비키니"
green_hoodie,0,0,"초록후디,그린후디,의상","초록색 후드티"
unworn_shirt,0,0,"벗은셔츠,언원셔츠,의상","벗어 둔 셔츠"
shower_head,0,0,"샤워기,샤워헤드,소품","샤워기 헤드"
white_tail,0,0,"흰꼬리,화이트테일,신체","흰색 꼬리"
hill,0,0,"언덕,힐,배경","언덕"
head_back,0,0,"고개젖힘,헤드백,포즈","고개를 뒤로 젖힘"
fur_coat,0,0,"모피코트,퍼코트,의상","털로 된 모피 코트"
attack,0,0,"공격,어택,포즈","공격하는 동작"
hip_bones,0,0,"골반뼈,힙본,신체","드러난 골반뼈"
bamboo_forest,0,0,"대나무숲,뱀부포레스트,배경","대나무 숲"
back_tattoo,0,0,"등문신,백타투,신체","등의 문신"
restaurant,0,0,"식당,레스토랑,배경","식당"
graffiti,0,0,"그래피티,낙서,배경","벽에 그린 그래피티"
cellphone_photo,0,0,"휴대폰사진,셀폰포토,형식","휴대폰으로 찍은 듯한 구도"
aqua_neckerchief,0,0,"청록네커치프,아쿠아네커치프,의상","청록색 네커치프"
plantar_flexion,0,0,"발끝펴기,플랜타플렉션,신체","발끝을 아래로 편 모양"
bow_bikini,0,0,"리본비키니,보우비키니,의상","리본이 달린 비키니"
shoe_dangle,0,0,"신발까딱,슈댕글,포즈","발끝에 신발을 걸고 까딱임"
turtleneck_dress,0,0,"터틀넥드레스,목폴라원피스,의상","터틀넥 드레스"
shirt_tug,0,0,"셔츠당김,셔츠터그,포즈","셔츠를 살짝 당김"
mismatched_bikini,0,0,"짝짝이비키니,미스매치드비키니,의상","상하가 다른 비키니"
mechabare,0,0,"기계노출,메카바레,신체","기계 부위가 드러남"
fetal_position,0,0,"태아자세,웅크림,포즈","무릎을 끌어안고 웅크린 자세"
sunburst,0,0,"방사형햇살,선버스트,형식","중심에서 퍼지는 햇살"
purple_umbrella,0,0,"보라우산,퍼플엄브렐라,소품","보라색 우산"
overskirt,0,0,"오버스커트,겉치마,의상","치마 위에 덧입는 겉치마"
star_halo,0,0,"별후광,스타헤일로,의상","별 모양 후광"
purple_sky,0,0,"보라하늘,퍼플스카이,배경","보라색 하늘"
porkpie_hat,0,0,"포크파이모자,포크파이햇,의상","납작한 포크파이 모자"
skull_and_crossbones,0,0,"해골십자뼈,스컬앤크로스본,형식","해골과 엇갈린 뼈 문양"
wife_and_wife,0,0,"아내와아내,와이프앤와이프,인원","여성 부부"
pink_bodysuit,0,0,"분홍보디슈트,핑크수트,의상","분홍색 보디슈트"
candlestand,0,0,"촛대,캔들스탠드,소품","촛대"
sailor_bikini,0,0,"세일러비키니,세라비키니,의상","세일러 칼라가 달린 비키니"
princess,0,0,"공주,프린세스,의상","공주 차림"
snowflake_print,0,0,"눈송이무늬,스노플레이크프린트,의상","눈송이 무늬"
yellow_vest,0,0,"노란조끼,옐로베스트,의상","노란색 조끼"
borrowed_clothes,0,0,"빌려입은옷,보로드클로즈,의상","남의 옷을 빌려 입음"
jackal_ears,0,0,"자칼귀,재칼이어,신체","자칼 귀"
trefoil,0,0,"세잎문양,트레포일,형식","세 잎 모양 문양"
purple_gemstone,0,0,"보라보석,퍼플젬,소품","보라색 보석"
ok_sign,0,0,"오케이손동작,오케이사인,포즈","엄지와 검지로 OK 모양"
tokusatsu,0,0,"특촬,도쿠사츠,형식","특수촬영물풍"
character_hair_ornament,0,0,"캐릭터머리장식,캐릭터헤어핀,머리","캐릭터 모양 머리 장식"
flame-tipped_tail,0,0,"불꼬리,플레임테일,신체","끝에 불이 붙은 꼬리"
white_theme,0,0,"흰톤,화이트테마,형식","전체가 흰 톤"
ghost_tail,0,0,"유령꼬리,고스트테일,신체","하반신이 유령 꼬리"
bento,0,0,"도시락,벤토,소품","일본식 도시락"
hand_on_own_leg,0,0,"자기다리에손,핸드온레그,포즈","자기 다리에 손을 댐"
moss,0,0,"이끼,모스,배경","이끼"
orange_neckerchief,0,0,"주황네커치프,오렌지네커치프,의상","주황색 네커치프"
licking_finger,0,0,"손가락핥기,리킹핑거,포즈","손가락을 핥음"
car_interior,0,0,"차안,카인테리어,배경","자동차 내부"
rod_of_remorse,0,0,"회한의막대,로드오브리모스,소품","명일방주의 회한의 막대"
drawing_(object),0,0,"그림,드로잉,소품","종이에 그린 그림"
cat_hat,0,0,"고양이모자,캣햇,의상","고양이 귀 모자"
bread_slice,0,0,"식빵조각,브레드슬라이스,소품","식빵 한 조각"
broken_horn,0,0,"부러진뿔,브로큰혼,신체","부러진 뿔"
neck_ruff,0,0,"목러프,넥러프,의상","목에 두른 러프 장식"
talisman,0,0,"부적,탈리스만,소품","부적"
large_tail,0,0,"큰꼬리,라지테일,신체","큰 꼬리"
desert,0,0,"사막,데저트,배경","사막"
white_serafuku,0,0,"흰세라복,화이트세일러복,의상","흰색 세일러복"
american_flag_bikini,0,0,"성조기비키니,아메리칸플래그비키니,의상","성조기 무늬 비키니"
yunomi,0,0,"유노미,일본찻잔,소품","손잡이 없는 일본 찻잔"
beach_towel,0,0,"비치타올,해변수건,소품","해변용 큰 수건"
thumb_ring,0,0,"엄지반지,섬링,의상","엄지에 낀 반지"
gae_bolg_(fate),0,0,"게이볼그,쿠훌린창,소품","페이트의 마창 게이 볼그"
confused,0,0,"혼란,컨퓨즈드,표정","혼란스러운 표정"
daisy,0,0,"데이지,데이지꽃,소품","데이지 꽃"
cold,0,0,"추위,콜드,형식","추운 분위기"
hands_in_opposite_sleeves,0,0,"소매에손,핸즈인슬리브,포즈","양손을 반대쪽 소매에 넣음"
peeking,0,0,"엿봄,피킹,포즈","몰래 엿봄"
tombstone,0,0,"묘비,툼스톤,소품","묘비"
quill,0,0,"깃펜,퀼,소품","깃털 펜"
holding_popsicle,0,0,"아이스바듦,팝시클쥠,포즈","막대 아이스바를 듦"
pink-framed_eyewear,0,0,"분홍테안경,핑크프레임안경,의상","분홍 테 안경"
denim_skirt,0,0,"청치마,데님스커트,의상","청바지 소재 치마"
moonlight,0,0,"달빛,문라이트,형식","달빛"
shimakaze_(kancolle)_(cosplay),0,0,"시마카제코스프레,칸코레코스프레,의상","시마카제 코스프레 의상"
shaved_ice,0,0,"빙수,셰이브드아이스,소품","빙수"
full_beard,0,0,"풍성한턱수염,풀비어드,신체","얼굴을 덮는 풍성한 수염"
character_print,0,0,"캐릭터프린트,캐릭터무늬,의상","캐릭터가 프린트된 옷"
turtle_shell,0,0,"거북등딱지,터틀셸,소품","거북 등딱지"
panda,0,0,"판다,팬더,소품","판다"
chest_strap,0,0,"가슴스트랩,체스트스트랩,의상","가슴에 두른 스트랩"
open_shorts,0,0,"풀어헤친반바지,오픈쇼츠,의상","단추·지퍼를 푼 반바지"
snowflake_hair_ornament,0,0,"눈송이머리장식,스노플레이크헤어핀,머리","눈송이 모양 머리 장식"
holding_lantern,0,0,"등불듦,랜턴쥠,포즈","등불을 손에 듦"
faux_traditional_media,0,0,"전통화흉내,포트래디셔널미디어,형식","디지털로 전통화 느낌을 냄"
worried,0,0,"걱정,워리드,표정","걱정스러운 표정"
duffel_bag,0,0,"더플백,더플가방,소품","원통형 더플백"
oversized_shirt,0,0,"오버사이즈셔츠,큰셔츠,의상","몸보다 큰 헐렁한 셔츠"
grey-framed_eyewear,0,0,"회색테안경,그레이프레임안경,의상","회색 테 안경"
arabian_clothes,0,0,"아라비안의상,아랍옷,의상","아라비아풍 의상"
bulletproof_vest,0,0,"방탄조끼,불릿프루프베스트,의상","방탄조끼"
plaid_necktie,0,0,"체크넥타이,플래드타이,의상","체크무늬 넥타이"
pirate,0,0,"해적,파이렛,의상","해적 차림"
melting,0,0,"녹아내림,멜팅,형식","녹아내리는 표현"
yellow_horns,0,0,"노란뿔,옐로혼,신체","노란색 뿔"
bad_feet,0,0,"발작화오류,배드피트,형식","어색하게 그려진 발"
clothes_hanger,0,0,"옷걸이,행어,소품","옷걸이"
white_sash,0,0,"흰장식띠,화이트새시,의상","흰색 장식 띠"
single_off_shoulder,0,0,"한쪽오프숄더,싱글오프숄더,의상","한쪽 어깨만 드러낸 옷"
grimace,0,0,"찡그림,그리메이스,표정","불쾌하게 찡그린 표정"
black_rose,0,0,"검은장미,블랙로즈,소품","검은 장미"
grey_neckerchief,0,0,"회색네커치프,그레이네커치프,의상","회색 네커치프"
robot_girl,0,0,"로봇소녀,로봇걸,신체","로봇 소녀"
holding_sack,0,0,"자루듦,색쥠,포즈","자루를 손에 듦"
obliques,0,0,"옆구리근육,오블리크,신체","옆구리 근육"
torn_shorts,0,0,"찢어진반바지,톤쇼츠,의상","찢어진 반바지"
